Area,Status,Floor,Transaction,Furnishing,Car Parking,Bathroom,Balcony,price,BHK_type,Address,Type,luxury_type
1000.0,Ready to Move,high level,New Property,Unfurnished,Unknown,2.0,4.0,1.85,3,Mumbai,Apartment,non luxury
977.0,Ready to Move,high level,New Property,Unfurnished,Unknown,3.0,1.0,2.95,3,Mulund West Mumbai,Apartment,semi luxury
1100.0,Ready to Move,high level,Resale,Furnished,1 Open,3.0,3.0,2.75,3,Sion East Mumbai,Apartment,semi luxury
850.0,Ready to Move,high level,New Property,Semi-Furnished,Unknown,3.0,3.0,2.75,3,Kanjurmarg East Mumbai,Apartment,semi luxury
901.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,3.0,5.0,4.0,3,Khar West Mumbai,Apartment,non luxury
1300.0,Ready to Move,high level,Resale,Furnished,Unknown,3.0,6.0,6.0,3,Goregaon West Mumbai,Apartment,luxury
1110.0,Ready to Move,high level,New Property,Furnished,Unknown,3.0,1.0,5.5,3,Mumbai,Apartment,semi luxury
1135.0,Ready to Move,high level,Resale,Semi-Furnished,Unknown,3.0,1.0,3.0,3,Kanjurmarg West Mumbai,Apartment,luxury
1135.0,Under Construction,high level,New Property,Unfurnished,2 Covered,3.0,1.0,2.65,3,Kanjurmarg West Mumbai,Apartment,luxury
1095.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,3.0,4.0,3.5,3,Mumbai,Apartment,luxury
900.0,Ready to Move,low level,Resale,Unfurnished,Unknown,3.0,2.0,1.65,3,Bhandup East Mumbai,House,non luxury
913.0,Under Construction,high level,New Property,Unfurnished,1 Covered,3.0,5.0,2.69,3,Malad West Mumbai,Apartment,non luxury
1500.0,Ready to Move,high level,Resale,Unfurnished,Unknown,3.0,5.0,8.0,3,Sion Mumbai,House,semi luxury
1200.0,Ready to Move,medium level,Resale,Semi-Furnished,1 Covered,3.0,6.0,2.3,3,Mulund West Mumbai,Apartment,semi luxury
1330.0,Ready to Move,high level,Resale,Semi-Furnished,Unknown,3.0,6.0,4.75,3,Wadala Mumbai,Apartment,semi luxury
769.0,Ready to Move,medium level,Resale,Furnished,1 Open,3.0,5.0,4.75,3,Santacruz West Mumbai,Apartment,semi luxury
972.0,Ready to Move,medium level,Resale,Furnished,Unknown,3.0,3.0,13.0,3,Bandra West Mumbai,Apartment,non luxury
875.0,Ready to Move,high level,Resale,Furnished,Unknown,3.0,5.0,2.2,3,Bhandup West Mumbai,Apartment,semi luxury
1800.0,Ready to Move,low level,Resale,Furnished,Unknown,3.0,3.0,6.08,3,Bandra West Mumbai,Apartment,non luxury
1100.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,2.0,4.0,3.0,3,Borivali West Mumbai,Apartment,non luxury
1500.0,Under Construction,high level,New Property,Unfurnished,Unknown,3.0,4.0,5.18,3,Bandra West Mumbai,Apartment,semi luxury
1516.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,3.0,5.0,2.97,3,Ghatkopar West Mumbai,Apartment,non luxury
864.0,Ready to Move,high level,Resale,Semi-Furnished,Unknown,2.0,6.0,4.2,3,Vikhroli East Mumbai,Apartment,semi luxury
1123.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,3.0,3.0,1.9,3,Andheri East Mumbai,Apartment,non luxury
930.0,Ready to Move,high level,Resale,Furnished,Unknown,3.0,6.0,9.0,3,Santacruz West Mumbai,Apartment,non luxury
900.0,Under Construction,high level,New Property,Unfurnished,1 Covered,3.0,1.0,3.45,3,Andheri West Mumbai,Apartment,semi luxury
1175.0,Ready to Move,low level,Resale,Semi-Furnished,1 Open,2.0,6.0,0.96,3,Bhayandar West Mumbai,House,non luxury
1300.0,Ready to Move,high level,New Property,Semi-Furnished,Unknown,2.0,3.0,4.0,3,Wadala Mumbai,Apartment,semi luxury
1210.0,Ready to Move,high level,Resale,Unfurnished,Unknown,3.0,4.0,3.4,3,Malad East Mumbai,Apartment,luxury
818.0,Ready to Move,low level,New Property,Unfurnished,Unknown,3.0,6.0,2.15,3,Mumbai,Apartment,luxury
1019.0,Under Construction,low level,New Property,Unfurnished,1 Covered,2.0,5.0,3.92,3,Chembur Mumbai,Apartment,semi luxury
1603.0,Under Construction,low level,New Property,Unfurnished,1 Covered,4.0,5.0,9.1,3,Byculla Mumbai,Apartment,semi luxury
1466.0,Under Construction,low level,New Property,Unfurnished,Unknown,3.0,3.0,4.95,3,Kandivali East Mumbai,Apartment,semi luxury
1054.0,Under Construction,low level,New Property,Unfurnished,1 Covered,3.0,5.0,3.58,3,Ghatkopar East Mumbai,Apartment,non luxury
1013.0,Under Construction,low level,New Property,Unfurnished,Unknown,3.0,6.0,2.07,3,Ghatkopar West Mumbai,Apartment,non luxury
983.0,Under Construction,low level,New Property,Unfurnished,1 Covered,3.0,5.0,2.89,3,Ghatkopar East Mumbai,Apartment,semi luxury
942.0,Ready to Move,low level,Resale,Unfurnished,Unknown,3.0,1.0,2.95,3,Kanjurmarg West Mumbai,Apartment,semi luxury
1156.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,2.0,1.0,3.49,3,Mumbai,Apartment,semi luxury
1050.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,3.0,4.0,6.35,3,Byculla Mumbai,Apartment,semi luxury
1131.0,Ready to Move,low level,New Property,Unfurnished,Unknown,3.0,6.0,1.0,3,Vasai Mumbai,Apartment,non luxury
900.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,3.0,1.0,6.25,3,Dadar East Mumbai,Apartment,semi luxury
986.0,Ready to Move,high level,Resale,Semi-Furnished,Unknown,2.0,2.0,1.85,3,Malad West Mumbai,Apartment,non luxury
850.0,Ready to Move,low level,Resale,Furnished,Unknown,3.0,6.0,4.65,3,Andheri East Mumbai,Apartment,luxury
1200.0,Ready to Move,low level,Resale,Semi-Furnished,1 Covered,4.0,4.0,6.4,3,Vile Parle West Mumbai,Apartment,semi luxury
1000.0,Ready to Move,medium level,New Property,Semi-Furnished,Unknown,3.0,4.0,3.9,3,Jogeshwari East Mumbai,Apartment,non luxury
1000.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,3.0,6.0,3.5,3,Mumbai,Apartment,non luxury
1900.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,3.0,5.0,6.5,3,Mumbai,Apartment,non luxury
1315.0,Under Construction,medium level,New Property,Unfurnished,Unknown,3.0,6.0,0.78,3,Goregon West Mumbai,Apartment,non luxury
1029.0,Ready to Move,high level,Resale,Furnished,Unknown,2.0,6.0,3.5,3,Andheri East Mumbai,Apartment,non luxury
1230.0,Under Construction,high level,New Property,Unfurnished,Unknown,3.0,6.0,10.0,3,Central Mumbai,Apartment,non luxury
1450.0,Ready to Move,medium level,Resale,Furnished,Unknown,3.0,3.0,5.0,3,Bandra West Mumbai,Apartment,semi luxury
1152.0,Ready to Move,high level,Resale,Semi-Furnished,Unknown,3.0,4.0,3.7,3,Andheri West Mumbai,Apartment,non luxury
900.0,Ready to Move,high level,Resale,Semi-Furnished,Unknown,2.0,4.0,3.3,3,Andheri West Mumbai,Apartment,non luxury
1847.0,Under Construction,high level,Resale,Unfurnished,Unknown,3.0,1.0,2.3,3,Borivali West Mumbai,Apartment,non luxury
2502.0,Ready to Move,high level,Resale,Semi-Furnished,Unknown,4.0,3.0,12.0,3,Tardeo Mumbai,Apartment,luxury
1000.0,Under Construction,medium level,Resale,Unfurnished,Unknown,3.0,1.0,7.0,3,Mumbai,Apartment,semi luxury
1008.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,3.0,4.0,4.5,3,Powai Mumbai,Apartment,semi luxury
860.0,Ready to Move,high level,Resale,Unfurnished,1 Open,3.0,6.0,1.59,3,Mumbai,Apartment,semi luxury
650.0,Ready to Move,low level,Resale,Unfurnished,Unknown,2.0,2.0,3.2,3,Malad West Mumbai,Apartment,semi luxury
1598.0,Ready to Move,high level,Resale,Unfurnished,Unknown,4.0,5.0,0.7,3,Virar West Mumbai,Apartment,non luxury
1050.0,Ready to Move,low level,Resale,Furnished,Unknown,2.0,6.0,8.25,3,Mahalakshmi Mumbai,Apartment,non luxury
1381.0,Under Construction,medium level,New Property,Unfurnished,Unknown,3.0,4.0,0.55,3,Goregon West Mumbai,Apartment,non luxury
940.0,Ready to Move,low level,Resale,Furnished,Unknown,3.0,6.0,3.5,3,Andheri East Mumbai,Apartment,non luxury
2400.0,Ready to Move,high level,New Property,Semi-Furnished,Unknown,3.0,6.0,3.05,3,Bandra West Mumbai,Apartment,non luxury
940.0,Under Construction,high level,Resale,Unfurnished,Unknown,3.0,5.0,6.9,3,Worli Mumbai,Apartment,non luxury
1038.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,3.0,4.0,2.94,3,Mumbai,Apartment,semi luxury
968.0,Under Construction,high level,Resale,Unfurnished,Unknown,3.0,3.0,2.1,3,Borivali East Mumbai,House,semi luxury
1548.0,Ready to Move,high level,Resale,Semi-Furnished,Unknown,4.0,3.0,3.4,3,Goregaon West Mumbai,Apartment,non luxury
1505.0,Ready to Move,high level,Resale,Furnished,Unknown,4.0,3.0,3.9,3,Goregaon West Mumbai,Apartment,semi luxury
1066.0,Ready to Move,high level,Resale,Unfurnished,Unknown,4.0,4.0,4.0,3,Goregaon West Mumbai,Apartment,semi luxury
1112.0,Ready to Move,medium level,Resale,Furnished,Unknown,3.0,5.0,3.2,3,Andheri East Mumbai,Apartment,semi luxury
691.0,Ready to Move,high level,Resale,Semi-Furnished,Unknown,3.0,1.0,3.85,3,Goregaon East Mumbai,Apartment,non luxury
1058.0,Ready to Move,high level,Resale,Semi-Furnished,Unknown,2.0,6.0,2.78,3,Wadala East Mumbai,Apartment,non luxury
1267.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,3.0,3.0,2.75,3,Mumbai,Apartment,non luxury
1296.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,3.0,5.0,3.6,3,Powai Mumbai,Apartment,non luxury
864.0,Ready to Move,low level,Resale,Unfurnished,Unknown,3.0,5.0,3.45,3,Powai Mumbai,Apartment,non luxury
1404.0,Ready to Move,high level,Resale,Furnished,Unknown,3.0,6.0,3.0,3,Goregaon East Mumbai,Apartment,non luxury
1259.0,Under Construction,medium level,Resale,Unfurnished,Unknown,3.0,3.0,3.4,3,Mulund West Mumbai,Apartment,semi luxury
1259.0,Under Construction,high level,Resale,Unfurnished,Unknown,3.0,3.0,3.66,3,Andheri East Mumbai,Apartment,semi luxury
1187.0,Ready to Move,high level,Resale,Semi-Furnished,Unknown,3.0,4.0,2.65,3,Andheri East Mumbai,Apartment,semi luxury
902.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,3.0,5.0,6.0,3,Goregaon East Mumbai,Apartment,luxury
864.0,Ready to Move,medium level,Resale,Furnished,Unknown,2.0,5.0,3.25,3,Mumbai,Apartment,luxury
1512.0,Ready to Move,high level,Resale,Semi-Furnished,Unknown,4.0,3.0,2.85,3,Santacruz East Mumbai,Apartment,non luxury
763.0,Ready to Move,medium level,Resale,Furnished,Unknown,3.0,1.0,10.0,3,Prabhadevi Mumbai,Apartment,semi luxury
893.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,3.0,3.0,2.95,3,Powai Mumbai,Apartment,non luxury
1044.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,3.0,5.0,1.95,3,Borivali West Mumbai,Apartment,non luxury
1080.0,Ready to Move,low level,Resale,Furnished,Unknown,3.0,3.0,3.02,3,Goregaon West Mumbai,Apartment,non luxury
1080.0,Ready to Move,low level,Resale,Furnished,Unknown,3.0,6.0,3.15,3,Goregaon East Mumbai,Apartment,non luxury
720.0,Ready to Move,high level,Resale,Semi-Furnished,Unknown,3.0,1.0,3.15,3,Goregaon East Mumbai,Apartment,non luxury
1224.0,Ready to Move,low level,Resale,Furnished,Unknown,3.0,3.0,3.0,3,Borivali West Mumbai,Apartment,non luxury
1116.0,Ready to Move,high level,Resale,Furnished,Unknown,3.0,4.0,3.25,3,Goregaon East Mumbai,Apartment,luxury
828.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,3.0,3.0,4.75,3,Andheri West Mumbai,Apartment,luxury
997.0,Ready to Move,high level,Resale,Furnished,Unknown,3.0,3.0,3.3,3,Kandivali West Mumbai,Apartment,semi luxury
1224.0,Ready to Move,high level,Resale,Semi-Furnished,Unknown,3.0,6.0,2.8,3,Kandivali East Mumbai,Apartment,non luxury
991.0,Ready to Move,medium level,Resale,Furnished,Unknown,2.0,3.0,3.6,3,Kandivali East Mumbai,Apartment,non luxury
936.0,Under Construction,high level,Resale,Unfurnished,Unknown,3.0,6.0,3.4,3,Andheri East Mumbai,Apartment,luxury
1012.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,3.0,6.0,2.55,3,Malad East Mumbai,Apartment,non luxury
983.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,3.0,3.0,5.0,3,Parel Mumbai,Apartment,non luxury
1051.0,Ready to Move,high level,Resale,Furnished,Unknown,3.0,5.0,1.0,3,Mira Road Mumbai,Apartment,semi luxury
917.0,Ready to Move,high level,Resale,Furnished,Unknown,3.0,5.0,7.0,3,Andheri West Mumbai,Apartment,luxury
936.0,Under Construction,high level,Resale,Unfurnished,Unknown,3.0,5.0,3.75,3,Mumbai,Apartment,luxury
1450.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,3.0,5.0,2.14,3,Mulund West Mumbai,Apartment,non luxury
984.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,3.0,4.0,3.99,3,Ghatkopar East Mumbai,Apartment,semi luxury
1074.0,Ready to Move,medium level,Resale,Furnished,Unknown,3.0,6.0,2.5,3,Andheri East Mumbai,Apartment,non luxury
984.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,2.0,4.0,2.1,3,Andheri East Mumbai,Apartment,non luxury
828.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,3.0,4.0,2.25,3,Andheri East Mumbai,Apartment,non luxury
1073.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,3.0,5.0,2.7,3,Powai Mumbai,Apartment,non luxury
792.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,2.0,2.0,4.5,3,Powai Mumbai,Apartment,non luxury
623.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,2.0,2.0,2.5,3,Mumbai,Apartment,non luxury
972.0,Ready to Move,medium level,Resale,Furnished,Unknown,2.0,3.0,2.8,3,Ghatkopar West Mumbai,Apartment,non luxury
857.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,3.0,4.0,2.2,3,Goregaon East Mumbai,Apartment,non luxury
1008.0,Ready to Move,high level,Resale,Semi-Furnished,Unknown,3.0,3.0,2.5,3,Goregaon East Mumbai,Apartment,non luxury
1116.0,Ready to Move,high level,Resale,Unfurnished,Unknown,3.0,5.0,4.98,3,Andheri West Mumbai,Apartment,luxury
1116.0,Ready to Move,low level,Resale,Furnished,Unknown,3.0,3.0,4.36,3,Andheri West Mumbai,Apartment,luxury
1346.0,Under Construction,low level,Resale,Semi-Furnished,Unknown,4.0,4.0,4.65,3,Andheri West Mumbai,Apartment,luxury
902.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,3.0,5.0,4.22,3,Goregaon West Mumbai,Apartment,non luxury
900.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,3.0,6.0,1.35,3,Mulund West Mumbai,Apartment,semi luxury
1200.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,2.0,5.0,3.45,3,Goregaon East Mumbai,Apartment,non luxury
921.0,Under Construction,low level,Resale,Unfurnished,Unknown,2.0,6.0,2.7,3,Goregaon West Mumbai,House,non luxury
1371.0,Ready to Move,high level,Resale,Unfurnished,Unknown,4.0,5.0,2.27,3,Goregon West Mumbai,Apartment,non luxury
1109.0,Ready to Move,low level,Resale,Unfurnished,Unknown,3.0,6.0,8.0,3,Goregaon East Mumbai,Apartment,semi luxury
1950.0,Ready to Move,high level,Resale,Unfurnished,2 Covered,4.0,1.0,4.9,4,Mulund West Mumbai,House,semi luxury
1086.0,Ready to Move,low level,Resale,Unfurnished,1 Covered,2.0,4.0,3.5,3,Wadala East Mumbai,House,luxury
5500.0,Ready to Move,low level,Resale,Semi-Furnished,Covered,5.0,3.0,35.0,5,Lower Parel Mumbai,House,semi luxury
6210.0,Ready to Move,low level,Resale,Furnished,2 Covered,4.0,4.0,37.0,4,Andheri West Mumbai,House,semi luxury
6383.0,Ready to Move,low level,Resale,Unfurnished,1 Covered,4.0,2.0,36.0,4,Worli Mumbai,House,semi luxury
2000.0,Ready to Move,low level,Resale,Furnished,Opened,4.0,1.0,4.5,3,Kandivali East Mumbai,House,semi luxury
1842.0,Ready to Move,high level,New Property,Unfurnished,Covered,4.0,1.0,8.4,3,Andheri West Mumbai,House,semi luxury
2760.0,Ready to Move,low level,New Property,Semi-Furnished,Unknown,5.0,2.0,17.1,4,Bandra West Mumbai,House,semi luxury
2500.0,Ready to Move,low level,Resale,Furnished,Unknown,5.0,3.0,12.0,4,Goregaon East Mumbai,House,semi luxury
3500.0,Ready to Move,low level,Resale,Furnished,2 Covered,5.0,2.0,13.0,5,Chembur East Mumbai,House,semi luxury
805.0,Under Construction,low level,New Property,Semi-Furnished,1 Covered,3.0,3.0,1.7,3,Bhandup West Mumbai,House,semi luxury
4000.0,Ready to Move,low level,Resale,Unfurnished,Covered,6.0,3.0,25.0,6,Vile Parle West Mumbai,House,semi luxury
1400.0,Ready to Move,high level,New Property,Unfurnished,Covered,3.0,2.0,8.7,3,Khar West Mumbai,House,semi luxury
4250.0,Ready to Move,low level,New Property,Unfurnished,Unknown,6.0,2.0,19.99,5,Lower Parel Mumbai,House,semi luxury
1200.0,Ready to Move,low level,Resale,Semi-Furnished,1 Covered,3.0,1.0,3.3,3,Andheri East Mumbai,House,semi luxury
1550.0,Ready to Move,low level,Resale,Semi-Furnished,1 Covered,4.0,1.0,6.22,4,Chembur East Mumbai,House,semi luxury
3400.0,Under Construction,low level,Resale,Unfurnished,Unknown,6.0,2.0,7.99,5,Mumbai,House,semi luxury
5330.0,Ready to Move,low level,Resale,Furnished,Unknown,5.0,2.0,38.0,5,Lower Parel Mumbai,House,semi luxury
444.0,Ready to Move,medium level,New Property,Semi-Furnished,Unknown,1.0,1.0,1.4,1,Santacruz East Mumbai,House,semi luxury
1450.0,Ready to Move,low level,Resale,Semi-Furnished,2 Covered,3.0,4.0,6.51,3,Santacruz West Mumbai,Apartment,non luxury
3000.0,Ready to Move,low level,Resale,Unfurnished,Unknown,6.0,3.0,16.0,6,Chembur East Mumbai,House,semi luxury
5000.0,Ready to Move,low level,Resale,Unfurnished,Unknown,5.0,1.0,40.0,5,Vile Parle West Mumbai,House,semi luxury
7200.0,Ready to Move,low level,Resale,Furnished,2 Open,4.0,3.0,19.0,6,Mumbai,House,semi luxury
800.0,Ready to Move,low level,Resale,Unfurnished,Unknown,3.0,1.0,1.05,3,Charkop Mumbai,House,non luxury
2400.0,Ready to Move,low level,Resale,Semi-Furnished,2 Open,7.0,2.0,4.0,9,Mira Road Mumbai,House,non luxury
1400.0,Ready to Move,low level,Resale,Unfurnished,Unknown,2.0,4.0,2.0,3,Andheri East Mumbai,House,semi luxury
225.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,1.0,1.0,0.6,1,Kandivali East Mumbai,House,semi luxury
6000.0,Ready to Move,low level,New Property,Unfurnished,1 Covered,6.0,6.0,10.0,6,Bhayandar West Mumbai,House,semi luxury
1873.0,Ready to Move,low level,Resale,Furnished,Unknown,4.0,3.0,3.75,3,Virar East Mumbai,House,non luxury
2100.0,Ready to Move,low level,Resale,Furnished,Opened,3.0,1.0,15.0,3,Malad West Mumbai,House,semi luxury
585.0,Ready to Move,low level,Resale,Unfurnished,Unknown,2.0,1.0,0.71,2,Mira Road Mumbai,House,non luxury
1500.0,Ready to Move,low level,Resale,Unfurnished,1 Covered,3.0,2.0,6.5,3,Powai Mumbai,House,semi luxury
2000.0,Ready to Move,low level,Resale,Furnished,Unknown,5.0,3.0,35.0,4,Vile Parle West Mumbai,House,semi luxury
1800.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,4.0,4.0,4.5,4,Borivali West Mumbai,House,semi luxury
750.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,3.0,2.0,0.85,3,Kandivali West Mumbai,House,semi luxury
1050.0,Ready to Move,medium level,Resale,Semi-Furnished,1 Covered,3.0,1.0,4.55,3,Mumbai,House,non luxury
2400.0,Ready to Move,low level,Resale,Unfurnished,Unknown,3.0,2.0,7.95,3,Powai Mumbai,House,semi luxury
1370.0,Ready to Move,low level,Resale,Unfurnished,Unknown,3.0,1.0,6.75,3,Mumbai,House,semi luxury
1000.0,Ready to Move,low level,Resale,Unfurnished,Unknown,3.0,2.0,3.5,3,Chembur Mumbai,Apartment,semi luxury
5443.0,Ready to Move,low level,Resale,Unfurnished,Unknown,7.0,6.0,40.0,5,Lower Parel Mumbai,House,luxury
4800.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,4.0,1.0,30.0,4,Vile Parle West Mumbai,House,semi luxury
2500.0,Ready to Move,low level,Resale,Unfurnished,Opened,4.0,2.0,15.0,4,Vile Parle West Mumbai,House,semi luxury
1000.0,Ready to Move,low level,Resale,Unfurnished,1 Open,2.0,1.0,6.5,3,Goregaon West Mumbai,House,semi luxury
2300.0,Ready to Move,low level,Resale,Furnished,1 Open,5.0,4.0,7.5,4,Andheri West Mumbai,Apartment,semi luxury
320.0,Ready to Move,medium level,New Property,Unfurnished,Unknown,2.0,1.0,0.75,1,Chembur Mumbai,House,semi luxury
700.0,Ready to Move,high level,Resale,Semi-Furnished,2 Covered,2.0,1.0,2.9,2,Mumbai,House,luxury
800.0,Ready to Move,low level,Resale,Furnished,1 Open,2.0,2.0,1.1,3,Charkop Mumbai,House,semi luxury
3600.0,Ready to Move,low level,Resale,Unfurnished,2 Open,4.0,3.0,10.0,6,Andheri East Mumbai,House,semi luxury
800.0,Ready to Move,low level,Resale,Unfurnished,Unknown,2.0,1.0,0.99,2,Charkop Mumbai,House,semi luxury
5500.0,Ready to Move,low level,Resale,Unfurnished,Covered,7.0,6.0,37.5,5,Lower Parel Mumbai,House,semi luxury
400.0,Ready to Move,low level,Resale,Unfurnished,Unknown,1.0,1.0,0.22,1,Bhandup East Mumbai,House,semi luxury
1200.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,3.0,4.0,5.11,3,Vile Parle East Mumbai,House,semi luxury
2000.0,Ready to Move,low level,Resale,Unfurnished,Unknown,4.0,2.0,5.5,5,Goregaon West Mumbai,House,semi luxury
950.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,3.0,1.0,2.4,3,Kandivali East Mumbai,House,semi luxury
3800.0,Ready to Move,low level,Resale,Furnished,2 Covered,6.0,4.0,35.0,6,Mumbai,House,semi luxury
1400.0,Ready to Move,low level,Resale,Semi-Furnished,1 Covered,5.0,1.0,5.0,4,Borivali West Mumbai,House,semi luxury
800.0,Ready to Move,low level,Resale,Unfurnished,Unknown,2.0,1.0,1.2,2,Borivali West Mumbai,House,semi luxury
1700.0,Ready to Move,high level,Resale,Semi-Furnished,1 Covered,4.0,1.0,6.0,6,Andheri East Mumbai,House,semi luxury
350.0,Ready to Move,low level,Resale,Unfurnished,Unknown,2.0,1.0,0.26,1,Bhandup West Mumbai,House,semi luxury
3500.0,Ready to Move,low level,Resale,Furnished,1 Covered,6.0,2.0,11.3,6,Kandivali East Mumbai,House,semi luxury
864.0,Ready to Move,low level,Resale,Unfurnished,Unknown,2.0,1.0,3.9,2,Andheri West Mumbai,House,semi luxury
