Area,Status,Floor,Transaction,Furnishing,Society,Car Parking,Bathroom,Balcony,price,BHK_type,Address,Type,Main Road,Pool,Garden/Park,pricepersqft
556.0,Ready to Move,3.0,Resale,Furnished,Omkar Raga,Unknown,1.0,1.0,0.57,1,Mira Road Area Mumbai,Apartment,0,0,0,1025.18
422.0,Ready to Move,5.0,Resale,Unfurnished,RNA Broadway,Unknown,1.0,1.0,1.0,1,Malvani Mumbai,Apartment,0,0,0,2369.67
515.0,Ready to Move,15.0,Resale,Unfurnished,Kamanwala Manavsthal,Unknown,2.0,1.0,0.9,1,Malad West Mumbai,Apartment,0,1,1,1747.57
327.0,Ready to Move,13.0,Resale,Semi-Furnished,Kamanwala Manavsthal,Unknown,1.0,2.0,1.0,1,Malad West Mumbai,Apartment,0,1,1,3058.1
515.0,Ready to Move,10.0,Resale,Unfurnished,Kamanwala Manavsthal,Unknown,2.0,1.0,0.98,1,Malad West Mumbai,Apartment,0,1,1,1902.91
515.0,Ready to Move,3.0,Resale,Semi-Furnished,Kamanwala Manavsthal,Unknown,2.0,2.0,1.1,1,Andheri East Mumbai,Apartment,0,0,0,2135.92
432.0,Ready to Move,8.0,Resale,Semi-Furnished,Dheeraj Darshan,Unknown,2.0,1.0,1.3,1,Wadala Mumbai,Apartment,0,0,0,3009.26
468.0,Ready to Move,6.0,Resale,Furnished,Emgee Greens,Unknown,1.0,1.0,0.35,1,Vasai Mumbai,Apartment,0,0,0,747.86
339.0,Ready to Move,6.0,Resale,Furnished,Rashmi Garden,Unknown,2.0,2.0,0.32,1,Vasai Mumbai,Apartment,0,0,0,943.95
418.0,Ready to Move,0.0,Resale,Unfurnished,Rashmi Garden,Unknown,2.0,2.0,0.36,1,Virar West Mumbai,Apartment,0,0,0,861.24
432.0,Ready to Move,6.0,Resale,Furnished,Bachraj Residency,Unknown,2.0,1.0,0.34,1,Unknown,Apartment,0,0,0,787.04
297.0,Ready to Move,4.0,Resale,Semi-Furnished,Vinay Unique Gardens,Unknown,1.0,1.0,0.98,1,Bhandup West Mumbai,Apartment,1,0,1,3299.66
540.0,Ready to Move,22.0,Resale,Semi-Furnished,Samarth Garden,Unknown,1.0,2.0,1.15,1,Marol Mumbai,Apartment,0,0,0,2129.63
475.0,Ready to Move,8.0,Resale,Furnished,Ashok tower,Unknown,2.0,1.0,0.95,1,Kurla West Mumbai,Apartment,0,0,0,2000.0
540.0,Ready to Move,1.0,Resale,Unfurnished,Premier Residences,Unknown,2.0,1.0,0.95,1,Kurla West Mumbai,Apartment,0,0,0,1759.26
482.0,Ready to Move,1.0,Resale,Semi-Furnished,Premier Residences,Unknown,2.0,2.0,0.98,1,Kurla West Mumbai,Apartment,0,0,0,2033.2
515.0,Ready to Move,6.0,Resale,Semi-Furnished,Premier Residences,Unknown,2.0,1.0,0.56,1,Beverly Park Mumbai,Apartment,0,0,0,1087.38
735.0,Ready to Move,7.0,Resale,Unfurnished,Salasar Aangan,Unknown,1.0,2.0,0.54,1,Mira Road East Mumbai,Apartment,0,0,0,734.69
735.0,Ready to Move,4.0,Resale,Semi-Furnished,Salasar Aangan,Unknown,2.0,1.0,0.54,1,Ramdev Park Mumbai,Apartment,0,0,0,734.69
650.0,Under Construction,4.0,New Property,Semi-Furnished,Salasar Aangan,Unknown,2.0,1.0,0.8,1,Kandivali East Mumbai,Apartment,0,0,0,1230.77
570.0,Ready to Move,4.0,Resale,Unfurnished,RNA NG Suncity,Unknown,1.0,2.0,0.8,1,Kandivali East Mumbai,Apartment,0,0,0,1403.51
575.0,Ready to Move,7.0,Resale,Unfurnished,RNA NG Suncity,Unknown,1.0,2.0,1.05,1,Kandivali East Mumbai,Apartment,0,0,0,1826.09
678.0,Ready to Move,3.0,Resale,Unfurnished,Vasant Pride,Unknown,2.0,2.0,1.05,1,Thakur Complex Mumbai,Apartment,0,0,1,1548.67
585.0,Ready to Move,4.0,Resale,Unfurnished,Vasant Pride,Unknown,2.0,2.0,1.05,1,Thakur Complex Mumbai,Apartment,0,0,1,1794.87
678.0,Ready to Move,1.0,Resale,Semi-Furnished,Vasant Pride,Unknown,2.0,2.0,1.05,1,Thakur Complex Mumbai,Apartment,0,0,1,1548.67
678.0,Ready to Move,3.0,Resale,Unfurnished,Vasant Pride,Unknown,1.0,1.0,1.02,1,Kandivali East Mumbai,Apartment,0,0,0,1504.42
678.0,Ready to Move,4.0,Resale,Unfurnished,Vasant Pride,Unknown,2.0,1.0,1.0,1,Thakur Complex Mumbai,Apartment,0,0,1,1474.93
630.0,Ready to Move,3.0,Resale,Unfurnished,Vasant Pride,Unknown,2.0,2.0,0.9,1,Malad West Mumbai,Apartment,0,1,1,1428.57
490.0,Ready to Move,17.0,Resale,Furnished,Kamanwala Manavsthal,Unknown,2.0,1.0,0.95,1,Malad West Mumbai,Apartment,0,1,1,1938.78
490.0,Ready to Move,18.0,Resale,Unfurnished,Kamanwala Manavsthal,Unknown,2.0,1.0,1.16,1,Kandivali West Mumbai,Apartment,0,0,0,2367.35
436.0,Ready to Move,4.0,Resale,Semi-Furnished,Kalpavruksh Garden 1,Unknown,2.0,2.0,1.75,1,Unknown,Apartment,0,1,1,4013.76
660.0,Ready to Move,8.0,Resale,Semi-Furnished,Mahindra Garden,Unknown,1.0,1.0,0.82,1,Kurla East Mumbai,Apartment,0,0,0,1242.42
468.0,Ready to Move,6.0,Resale,Semi-Furnished,Hdil Galaxy Apartment,Unknown,2.0,2.0,0.75,1,Kurla East Mumbai,Apartment,0,0,0,1602.56
324.0,Ready to Move,5.0,Resale,Unfurnished,Hdil Galaxy Apartment,Unknown,2.0,2.0,0.95,1,Kurla East Mumbai,Apartment,0,0,0,2932.1
432.0,Ready to Move,12.0,Resale,Semi-Furnished,Gulraj Tower,Unknown,1.0,2.0,0.9,1,Kurla East Mumbai,Apartment,0,0,0,2083.33
418.0,Ready to Move,2.0,Resale,Unfurnished,Gulraj Tower,Unknown,1.0,1.0,0.5,1,Mira Bhayandar Mumbai,Apartment,0,0,0,1196.17
468.0,Ready to Move,1.0,Resale,Unfurnished,Chandresh Accord,Unknown,2.0,1.0,1.25,1,Chandivali Mumbai,Apartment,0,0,1,2670.94
650.0,Ready to Move,4.0,Resale,Unfurnished,Nahar Amrit Shakti,Unknown,2.0,1.0,1.22,1,Chandivali Mumbai,Apartment,0,0,1,1876.92
650.0,Ready to Move,10.0,Resale,Semi-Furnished,Nahar Amrit Shakti,Unknown,2.0,1.0,1.15,1,Chandivali Mumbai,Apartment,0,0,1,1769.23
550.0,Ready to Move,6.0,Resale,Unfurnished,Nahar Amrit Shakti,Unknown,2.0,1.0,0.32,1,Unknown,Apartment,0,0,0,581.82
385.0,Ready to Move,3.0,Resale,Unfurnished,Evershine City,Unknown,1.0,1.0,0.27,1,Unknown,Apartment,0,0,0,701.3
302.0,Ready to Move,2.0,Resale,Semi-Furnished,Evershine City,Unknown,1.0,2.0,0.33,1,Unknown,Apartment,0,0,0,1092.72
349.0,Ready to Move,2.0,Resale,Semi-Furnished,Evershine City,Unknown,1.0,2.0,0.33,1,Unknown,Apartment,0,0,0,945.56
389.0,Ready to Move,3.0,Resale,Semi-Furnished,Evershine City,Unknown,1.0,2.0,0.3,1,Unknown,Apartment,0,0,0,771.21
371.0,Ready to Move,3.0,Resale,Unfurnished,Evershine City,Unknown,1.0,1.0,0.27,1,Unknown,Apartment,0,0,0,727.76
360.0,Ready to Move,1.0,Resale,Unfurnished,Evershine City,Unknown,1.0,2.0,1.1,1,Borivali East Mumbai,Apartment,0,0,0,3055.56
741.0,Under Construction,0.0,New Property,Unfurnished,Yashwant Circle,1 Covered,2.0,1.0,0.91,2, Mumbai,Apartment,0,0,0,1228.07
735.0,Under Construction,0.0,New Property,Unfurnished,Luma,Unknown,2.0,1.0,2.5,2, Mumbai,Apartment,0,0,0,3401.36
684.0,Under Construction,0.0,New Property,Unfurnished,Sheth Codename Younique,1 Covered,2.0,1.0,2.07,2, Mumbai,Apartment,0,0,0,3026.32
612.0,Under Construction,0.0,New Property,Unfurnished,L&T Rejuve 360,1 Covered,2.0,2.0,1.94,2, Mumbai,Apartment,0,0,0,3169.93
535.0,Ready to Move,0.0,New Property,Unfurnished,Evershine Amavi 303,Unknown,2.0,1.0,0.55,2,Unknown,Apartment,0,0,0,1028.04
587.0,Under Construction,0.0,New Property,Unfurnished,Arkade Rare,Unknown,2.0,1.0,1.47,2, Mumbai,Apartment,0,0,0,2504.26
776.0,Under Construction,0.0,New Property,Unfurnished,Edmont Aurelia,1 Covered,2.0,2.0,2.18,2, Mumbai,Apartment,0,0,0,2809.28
635.0,Under Construction,0.0,New Property,Unfurnished,Ruparel Vivanza,1 Covered,2.0,2.0,2.49,2, Mumbai,Apartment,0,0,0,3921.26
950.0,Ready to Move,0.0,New Property,Unfurnished,Blue Regency II,1 Covered,2.0,5.0,2.23,2, Mumbai,Apartment,0,0,0,2347.37
810.0,Under Construction,0.0,New Property,Unfurnished,Elixir Reserve,Unknown,2.0,3.0,3.09,2, Mumbai,Apartment,0,0,0,3814.81
754.0,Under Construction,0.0,New Property,Unfurnished,L&T Rejuve 360,Unknown,2.0,1.0,2.24,2, Mumbai,Apartment,0,0,0,2970.82
866.0,Under Construction,0.0,New Property,Unfurnished,Piramal Revanta,Unknown,2.0,1.0,2.35,2, Mumbai,Apartment,0,0,0,2713.63
963.0,Under Construction,0.0,New Property,Unfurnished,Fortune Florence,Unknown,2.0,2.0,2.84,2, Mumbai,Apartment,0,0,0,2949.12
953.0,Under Construction,0.0,New Property,Unfurnished,Adani The Views,Unknown,2.0,2.0,3.06,2, Mumbai,Apartment,0,0,0,3210.91
747.0,Ready to Move,0.0,New Property,Unfurnished,Advent Neel,Unknown,2.0,1.0,4.48,2, Mumbai,Apartment,0,0,0,5997.32
810.0,Under Construction,0.0,New Property,Unfurnished,Elixir Reserve,Unknown,2.0,2.0,3.07,2, Mumbai,Apartment,0,0,0,3790.12
810.0,Under Construction,0.0,New Property,Unfurnished,Elixir Reserve,Unknown,2.0,1.0,3.07,2, Mumbai,Apartment,0,0,0,3790.12
771.0,Under Construction,0.0,New Property,Unfurnished,Kanakia Silicon Valley,Unknown,2.0,1.0,3.19,2, Mumbai,Apartment,0,0,0,4137.48
1132.0,Under Construction,0.0,New Property,Unfurnished,Linkbay Residences,Unknown,2.0,1.0,3.92,2,Unknown,Apartment,0,0,0,3462.9
736.0,Under Construction,0.0,New Property,Unfurnished,18th Avenue,Unknown,2.0,1.0,3.85,2, Mumbai,Apartment,0,0,0,5230.98
967.0,Under Construction,0.0,New Property,Unfurnished,Lodha Park,Unknown,2.0,4.0,5.75,2, Mumbai,Apartment,0,0,0,5946.23
850.0,Under Construction,0.0,New Property,Unfurnished,7 Mahalaxmi,Unknown,2.0,1.0,4.32,2, Mumbai,Apartment,0,0,0,5082.35
646.0,Under Construction,0.0,New Property,Unfurnished,Gokul Nakashtra,Unknown,2.0,4.0,0.72,2, Mumbai,Apartment,0,0,0,1114.55
795.0,Under Construction,0.0,New Property,Unfurnished,Arkade Pearl,Unknown,2.0,2.0,3.6,2, Mumbai,Apartment,0,0,0,4528.3
844.0,Under Construction,0.0,New Property,Unfurnished,New Siddharth Cooperative Housing  Ltd,Unknown,2.0,1.0,2.91,2,Unknown,Apartment,0,0,0,3447.87
769.0,Under Construction,0.0,New Property,Unfurnished,New Saket Cooperative Housing  Ltd.,Unknown,2.0,2.0,4.08,2,Unknown,Apartment,0,0,0,5305.59
827.0,Under Construction,0.0,New Property,Unfurnished,ASMI Legacy,Unknown,2.0,1.0,3.03,2, Mumbai,Apartment,0,0,0,3663.85
790.0,Under Construction,0.0,New Property,Unfurnished,S3 Skygreens,Unknown,2.0,2.0,1.05,2, Mumbai,Apartment,0,0,0,1329.11
635.0,Under Construction,0.0,New Property,Unfurnished,Gurukrupa Nirmalam,Unknown,2.0,2.0,2.13,2, Mumbai,Apartment,0,0,0,3354.33
766.0,Under Construction,0.0,New Property,Unfurnished,Jaswanti Jewel,Unknown,2.0,1.0,2.44,2, Mumbai,Apartment,0,0,0,3185.38
695.0,Under Construction,0.0,New Property,Unfurnished,Rustomjee Stella,Unknown,3.0,1.0,2.67,2,Bandra East Mumbai,Apartment,0,0,0,3841.73
707.0,Under Construction,0.0,New Property,Unfurnished,Vasant Blossom,Unknown,2.0,1.0,2.08,2,Andheri East Mumbai,Apartment,1,1,1,2942.01
781.0,Under Construction,0.0,New Property,Unfurnished,Kalpataru Advay,Unknown,2.0,1.0,2.59,2,Borivali West Mumbai,Apartment,1,0,0,3316.26
594.0,Under Construction,0.0,New Property,Unfurnished,Raghukul Chsl,Unknown,2.0,1.0,1.44,2,Dahisar East Mumbai,Apartment,0,0,0,2424.24
713.0,Under Construction,0.0,New Property,Unfurnished,Sushanku Avenue 37,Unknown,2.0,1.0,1.74,2,Goregaon West Mumbai,Apartment,0,0,0,2440.39
905.0,Under Construction,0.0,New Property,Unfurnished,Suraj The Palette,Unknown,2.0,1.0,5.88,2,Dadar West Mumbai,Apartment,0,0,0,6497.24
822.0,Under Construction,0.0,New Property,Unfurnished,Godrej Reserve,Unknown,2.0,1.0,2.42,2,Kandivali East Mumbai,Apartment,0,1,0,2944.04
784.0,Under Construction,0.0,New Property,Unfurnished,Piramal Aranya,Unknown,2.0,1.0,3.88,2,Byculla Mumbai,Apartment,0,0,1,4948.98
944.0,Under Construction,0.0,New Property,Unfurnished,Lodha Park,Unknown,2.0,5.0,5.61,2,Worli Mumbai,Apartment,1,1,1,5942.8
687.0,Under Construction,0.0,New Property,Unfurnished,Balaji Heights,Unknown,2.0,2.0,1.66,2,Borivali East Mumbai,Apartment,0,0,0,2416.3
695.0,Under Construction,0.0,New Property,Unfurnished,Umiya Oasis,Unknown,2.0,4.0,0.87,2,Mira Road Area Mumbai,Apartment,0,0,0,1251.8
630.0,Under Construction,0.0,New Property,Unfurnished,Gurukrupa Darshanam,Unknown,2.0,1.0,1.45,2,Vikhroli East Mumbai,Apartment,0,0,0,2301.59
837.0,Under Construction,0.0,New Property,Unfurnished,Bhoomi Simana,Unknown,2.0,5.0,3.87,2,Parel Mumbai,Apartment,1,0,1,4623.66
754.0,Under Construction,0.0,New Property,Unfurnished,L&T Rejuve 360,Unknown,2.0,2.0,2.0,2,Mulund West Mumbai,Apartment,1,0,0,2652.52
745.0,Under Construction,0.0,New Property,Unfurnished,Sheetal Infinity,Unknown,2.0,1.0,1.78,2,Unknown,Apartment,0,0,0,2389.26
550.0,Under Construction,0.0,New Property,Unfurnished,Lodha Codename Evergreen,Unknown,2.0,1.0,1.61,2,Vikhroli West Mumbai,Apartment,1,1,1,2927.27
820.0,Under Construction,0.0,New Property,Unfurnished,Lodha Divino,Unknown,2.0,1.0,4.55,2,Unknown,Apartment,0,1,1,5548.78
791.0,Under Construction,0.0,New Property,Unfurnished,Alora,Unknown,2.0,1.0,3.32,2,Unknown,Apartment,0,0,0,4197.22
650.0,Under Construction,0.0,New Property,Unfurnished,Ashford Regal,Unknown,2.0,1.0,1.44,2,Bhandup West Mumbai,Apartment,1,1,1,2215.38
766.0,Under Construction,0.0,New Property,Unfurnished,ASMI Legacy,Unknown,2.0,1.0,2.82,2,Goregaon West Mumbai,Apartment,1,0,1,3681.46
785.0,Under Construction,0.0,New Property,Unfurnished,Nicco Residency,Unknown,2.0,1.0,2.02,2,Unknown,Apartment,1,1,1,2573.25
820.0,Under Construction,0.0,New Property,Unfurnished,Lodha Divino,Unknown,2.0,1.0,3.96,2,Unknown,Apartment,0,1,1,4829.27
577.0,Under Construction,0.0,New Property,Unfurnished,Satyam Solaris,Unknown,2.0,2.0,2.14,2,Deonar Chembur Mumbai,Apartment,0,0,0,3708.84
774.0,Under Construction,0.0,New Property,Unfurnished,Ruparel Panache,Unknown,2.0,1.0,4.25,2,Santacruz West Mumbai,Apartment,0,0,1,5490.96
738.0,Under Construction,0.0,New Property,Unfurnished,Codename Triumph Tower 1,Unknown,2.0,1.0,2.11,2,Bhandup West Mumbai,Apartment,0,0,0,2859.08
643.0,Under Construction,0.0,New Property,Unfurnished,Dimple Westwood,Unknown,2.0,2.0,1.51,2,Kandivali West Mumbai,Apartment,0,0,0,2348.37
695.0,Under Construction,0.0,New Property,Unfurnished,Rustomjee Stella,Unknown,2.0,2.0,2.68,2,Bandra East Mumbai,Apartment,0,0,0,3856.12
700.0,Under Construction,0.0,New Property,Unfurnished,Silver Springs,Unknown,2.0,2.0,2.07,2,Unknown,Apartment,0,0,0,2957.14
759.0,Under Construction,0.0,New Property,Unfurnished,Kalpataru Vivant,Unknown,2.0,2.0,2.35,2,Unknown,Apartment,1,0,0,3096.18
775.0,Under Construction,0.0,New Property,Unfurnished,7 Mahalaxmi,Unknown,2.0,1.0,3.92,2,Lower Parel Mumbai,Apartment,1,1,1,5058.06
716.0,Under Construction,0.0,New Property,Unfurnished,Crest Oaks,Unknown,2.0,2.0,1.88,2,Marol Mumbai,Apartment,0,0,0,2625.7
850.0,Under Construction,0.0,New Property,Unfurnished,7 Mahalaxmi,Unknown,2.0,1.0,4.32,2,Lower Parel Mumbai,Apartment,1,1,1,5082.35
676.0,Under Construction,0.0,New Property,Unfurnished,Runwal Pinnacle,Unknown,2.0,1.0,1.84,2,Unknown,Apartment,1,1,1,2721.89
770.0,Under Construction,0.0,New Property,Unfurnished,Sugee Sukrut,Unknown,2.0,1.0,4.54,2,Dadar West Mumbai,Apartment,0,0,0,5896.1
740.0,Under Construction,0.0,New Property,Unfurnished,SD Siennaa,Unknown,2.0,2.0,2.09,2,Kandivali East Mumbai,Apartment,0,0,1,2824.32
748.0,Under Construction,0.0,New Property,Unfurnished,Transcon Triumph Tower 4,Unknown,2.0,1.0,2.89,2,Andheri West Mumbai,Apartment,0,0,0,3863.64
850.0,Under Construction,0.0,New Property,Unfurnished,Vista Residences,Unknown,2.0,1.0,3.12,2,Goregaon West Mumbai,Apartment,0,0,0,3670.59
648.0,Under Construction,0.0,New Property,Unfurnished,Apex Green Wood,Unknown,2.0,1.0,1.58,2,Borivali Mumbai,Apartment,1,0,0,2438.27
689.0,Ready to Move,0.0,New Property,Unfurnished,Paradigm Artteza,Unknown,2.0,2.0,3.19,2,Santacruz West Mumbai,Apartment,0,0,0,4629.9
650.0,Under Construction,0.0,New Property,Unfurnished,Chandak Greenairy,Unknown,2.0,1.0,2.14,2,Borivali East Mumbai,Apartment,0,0,0,3292.31
708.0,Under Construction,0.0,New Property,Unfurnished,Sunbeam Heights,Unknown,2.0,2.0,2.07,2,Andheri West Mumbai,Apartment,0,0,1,2923.73
784.0,Under Construction,0.0,New Property,Unfurnished,Piramal Aranya,Unknown,2.0,1.0,3.93,2,Byculla Mumbai,Apartment,0,0,1,5012.76
803.0,Ready to Move,0.0,New Property,Unfurnished,Sadguru Dadamaharaj Heights,Unknown,3.0,1.0,3.71,2,Girgaon Mumbai,Apartment,0,0,0,4620.17
785.0,Under Construction,0.0,New Property,Unfurnished,Nicco Residency,Unknown,2.0,2.0,2.02,2,Unknown,Apartment,1,1,1,2573.25
762.0,Under Construction,0.0,New Property,Unfurnished,Piramal Mahalaxmi,Unknown,2.0,2.0,3.6,2,Mahalakshmi Mumbai,Apartment,0,0,1,4724.41
591.0,Under Construction,0.0,New Property,Unfurnished,Garden Avenue K,Unknown,2.0,4.0,0.56,2,Virar West Mumbai,Apartment,0,0,0,947.55
785.0,Under Construction,0.0,New Property,Unfurnished,Viceroy SAVANA,Unknown,2.0,2.0,3.03,2,Kandivali East Mumbai,Apartment,1,0,0,3859.87
630.0,Under Construction,0.0,New Property,Unfurnished,Roha Eva Aria,Unknown,2.0,1.0,1.7,2,Chembur East Mumbai,Apartment,0,0,0,2698.41
774.0,Under Construction,0.0,New Property,Unfurnished,Aristone The Hyde Park,Unknown,3.0,2.0,1.35,2,Mira Road East Mumbai,Apartment,0,0,0,1744.19
1250.0,Under Construction,0.0,New Property,Unfurnished,Birla Niyaara,Unknown,2.0,1.0,8.79,2,Worli Mumbai,Apartment,0,1,1,7032.0
739.0,Under Construction,0.0,New Property,Unfurnished,Godrej Horizon,Unknown,2.0,1.0,2.98,2,Wadala Mumbai,Apartment,1,1,1,4032.48
685.0,Under Construction,0.0,New Property,Unfurnished,Asshna Seabliss,Unknown,2.0,1.0,2.74,2,Andheri West Mumbai,Apartment,0,0,0,4000.0
754.0,Under Construction,0.0,New Property,Unfurnished,L&T Rejuve 360,Unknown,2.0,1.0,2.0,2,Mulund West Mumbai,Apartment,1,0,0,2652.52
840.0,Under Construction,0.0,New Property,Unfurnished,Rustomjee 180 Bayview,Unknown,2.0,1.0,3.73,2,Matunga West Mumbai,Apartment,1,1,0,4440.48
754.0,Under Construction,0.0,New Property,Unfurnished,Kalpataru Srishti Namaah,Unknown,2.0,1.0,1.5,2,Mira Road Area Mumbai,Apartment,1,1,1,1989.39
847.0,Under Construction,0.0,New Property,Unfurnished,Johaan Signature Isle,Unknown,3.0,5.0,4.66,2,Matunga East Mumbai,Apartment,0,0,0,5501.77
688.0,Under Construction,0.0,New Property,Unfurnished,Om Mayuresh,Unknown,2.0,2.0,1.54,2,Mulund East Mumbai,Apartment,0,0,0,2238.37
870.0,Under Construction,0.0,New Property,Unfurnished,Runwal Pinnacle,Unknown,3.0,1.0,2.36,2,Unknown,Apartment,1,1,1,2712.64
784.0,Under Construction,0.0,New Property,Unfurnished,Piramal Aranya,Unknown,2.0,3.0,3.93,2,Byculla Mumbai,Apartment,0,0,1,5012.76
800.0,Under Construction,0.0,New Property,Unfurnished,Paradigm Anantaara,Unknown,1.0,1.0,2.38,2,Borivali West Mumbai,Apartment,0,0,0,2975.0
652.0,Under Construction,0.0,New Property,Unfurnished,Bitcon Elysium,Unknown,2.0,1.0,1.67,2,Kandivali East Mumbai,Apartment,0,0,0,2561.35
776.0,Under Construction,0.0,New Property,Unfurnished,Edmont Aurelia,Unknown,2.0,1.0,2.31,2,Kandivali West Mumbai,Apartment,0,0,1,2976.8
783.0,Under Construction,0.0,New Property,Unfurnished,Lodha Bellagio,Unknown,2.0,1.0,3.38,2,Powai Mumbai,Apartment,1,0,0,4316.73
690.0,Under Construction,0.0,New Property,Unfurnished,JP North Barcelona,Unknown,2.0,2.0,1.1,2,Mira Road East Mumbai,Apartment,1,1,1,1594.2
757.0,Under Construction,0.0,New Property,Unfurnished,Arham Mourya,Unknown,2.0,2.0,2.42,2,Chembur East Mumbai,Apartment,0,0,1,3196.83
782.0,Under Construction,0.0,New Property,Unfurnished,ISLE OF Calm Tower 2,Unknown,3.0,1.0,1.6,2,Powai Mumbai,Apartment,0,0,0,2046.04
700.0,Under Construction,0.0,New Property,Unfurnished,Opulence,Unknown,2.0,1.0,2.01,2,Goregaon West Mumbai,Apartment,0,0,0,2871.43
712.0,Under Construction,0.0,New Property,Unfurnished,Codename Younique,Unknown,3.0,1.0,2.1,2,Chunabhatti Mumbai,Apartment,0,0,0,2949.44
475.0,Under Construction,0.0,New Property,Unfurnished,Raghukul Chsl,Unknown,2.0,2.0,1.11,2,Dahisar East Mumbai,Apartment,0,0,0,2336.84
929.0,Under Construction,0.0,New Property,Unfurnished,Adani The Views,Unknown,3.0,1.0,2.99,2,Ghatkopar East Mumbai,Apartment,1,1,1,3218.51
640.0,Under Construction,0.0,New Property,Unfurnished,Ruchita Bliss,Unknown,2.0,4.0,0.6,2,Nalasopara West Mumbai,Apartment,0,0,0,937.5
741.0,Under Construction,0.0,New Property,Unfurnished,Romell Ariana,Unknown,2.0,1.0,1.9,2,Borivali West Mumbai,Apartment,0,0,0,2564.1
644.0,Under Construction,0.0,New Property,Unfurnished,Joyville Virar,Unknown,3.0,3.0,0.59,2,Virar Mumbai,Apartment,0,0,0,916.15
734.0,Under Construction,0.0,New Property,Unfurnished,Arkade Rare,Unknown,2.0,1.0,1.83,2,Bhandup Mumbai,Apartment,0,0,0,2493.19
885.0,Under Construction,0.0,New Property,Unfurnished,Joyville Virar,Unknown,2.0,2.0,0.81,2,Virar Mumbai,Apartment,0,0,0,915.25
758.0,Under Construction,0.0,New Property,Unfurnished,Supreme Boulevard,Unknown,2.0,1.0,2.41,2,Chembur Mumbai,Apartment,0,0,1,3179.42
616.0,Under Construction,0.0,New Property,Unfurnished,Kalpataru Vivant,Unknown,2.0,2.0,1.91,2,Unknown,Apartment,1,0,0,3100.65
810.0,Under Construction,0.0,New Property,Unfurnished,Elixir Reserve,Unknown,2.0,2.0,3.07,2,Powai Mumbai,Apartment,1,1,1,3790.12
851.0,Under Construction,0.0,New Property,Unfurnished,Piramal Mahalaxmi,Unknown,2.0,1.0,4.02,2,Mahalakshmi Mumbai,Apartment,0,0,1,4723.85
550.0,Ready to Move,0.0,New Property,Unfurnished,Sunteck One World,Unknown,2.0,4.0,0.55,2,Naigaon East Mumbai,Apartment,1,0,1,1000.0
781.0,Under Construction,0.0,New Property,Unfurnished,Bellanza Phase 1 Wing A B C at The Prestige City,Unknown,2.0,1.0,2.24,2,Unknown,Apartment,0,0,0,2868.12
842.0,Under Construction,0.0,New Property,Unfurnished,DLH Dawn,Unknown,3.0,1.0,5.47,2,Santacruz West Mumbai,Apartment,0,0,0,6496.44
774.0,Under Construction,0.0,New Property,Unfurnished,Aristone The Hyde Park,Unknown,2.0,4.0,1.36,2,Mira Road East Mumbai,Apartment,0,0,0,1757.11
695.0,Under Construction,0.0,New Property,Unfurnished,Umiya Oasis,Unknown,2.0,2.0,0.84,2,Mira Road Area Mumbai,Apartment,0,0,0,1208.63
750.0,Under Construction,0.0,New Property,Unfurnished,Indradhanush,Unknown,2.0,1.0,0.98,2,Mira Bhayandar Mumbai,Apartment,0,0,0,1306.67
669.0,Under Construction,0.0,New Property,Unfurnished,Kanakia Silicon Valley,Unknown,2.0,2.0,2.77,2,Powai Mumbai,Apartment,1,1,1,4140.51
907.0,Under Construction,0.0,New Property,Unfurnished,Ruparel Panache,Unknown,2.0,2.0,4.98,2,Santacruz West Mumbai,Apartment,0,0,1,5490.63
790.0,Under Construction,0.0,New Property,Unfurnished,Sanghvi Ecocity,Unknown,2.0,3.0,1.2,2,Mira Road Area Mumbai,Apartment,0,0,0,1518.99
850.0,Under Construction,0.0,New Property,Unfurnished,Vista Residences,Unknown,2.0,3.0,3.12,2,Goregaon West Mumbai,Apartment,0,0,0,3670.59
780.0,Under Construction,0.0,New Property,Unfurnished,Lodha Corinthia,Unknown,2.0,1.0,1.91,2,Unknown,Apartment,0,0,0,2448.72
732.0,Under Construction,0.0,New Property,Unfurnished,Asshna Seabliss,Unknown,2.0,1.0,2.7,2,Andheri West Mumbai,Apartment,0,0,0,3688.52
810.0,Under Construction,0.0,New Property,Unfurnished,Island Cove,Unknown,2.0,1.0,3.52,2,Mahim Mumbai,Apartment,1,1,1,4345.68
871.0,Under Construction,0.0,New Property,Unfurnished,Woods Platina,Unknown,2.0,2.0,2.15,2,Unknown,Apartment,0,0,0,2468.43
726.0,Ready to Move,0.0,New Property,Unfurnished,Runwal Nirvana,Unknown,2.0,1.0,2.96,2,Parel Mumbai,Apartment,1,0,1,4077.13
606.0,Under Construction,0.0,New Property,Unfurnished,EMPIRE VRINDAVAN,Unknown,2.0,1.0,1.42,2,Borivali East Mumbai,Apartment,0,0,0,2343.23
801.0,Under Construction,0.0,New Property,Unfurnished,Promesa Fremont,Unknown,2.0,1.0,3.14,2,Unknown,Apartment,1,0,0,3920.1
662.0,Under Construction,0.0,New Property,Unfurnished,DPS Nakshatra Heights,Unknown,2.0,1.0,1.39,2,Kandivali West Mumbai,Apartment,0,0,1,2099.7
634.0,Under Construction,0.0,New Property,Unfurnished,Sunteck Beach Residences,Unknown,2.0,3.0,0.95,2,Vasai West Mumbai,Apartment,0,0,1,1498.42
